text,aspect,entity,attribute,aspect_label,sentiment,language,split
MIT is MIT for a reason. Thank you for open sourcing such wonderful videos.,Curriculum,videos,Course_General_Feedback,5,positive,en,test
omg I can't believe how people like this course... he is so random & disorganized and pretty much talks his thoughts out. it's hard to follow the logic... some important concepts were covered too fast and non-important talks were so abundant ...,Curriculum,course,Course_General_Feedback,5,negative,en,test
omg I can't believe how people like this course... he is so random & disorganized and pretty much talks his thoughts out. it's hard to follow the logic... some important concepts were covered too fast and non-important talks were so abundant ...,Experience,NULL,Instructor,2,negative,en,test
"Thank you MIT, and can you PLEASE post the names of these wonderful professors so we can thank them by name too?? I go to a small community college and our instructors are wonderful.... but.. not quite like this :)  These videos make me feel smart again when I was starting to ask myself ""what's wrong with my brain??""",Experience,professors,Instructor,2,positive,en,test
"Beautiful lecture, this one, and the entire series.",Curriculum,lecture,Course_General_Feedback,5,positive,en,test
"Beautiful lecture, this one, and the entire series.",Teaching_Skill,series,Teaching_Setup,0,positive,en,test
So... I didn't even know what a matrix was until 80 minutes ago... This guy rocks!,Experience,NULL,Instructor,2,positive,en,test
At 1:11:30 why does he use the biased sample variance and not the unbiased one? Conceptually it doesn't matter?,Knowledge,variance,Mathematical_Related_Concept,1,neutral,en,test
At 1:11:30 why does he use the biased sample variance and not the unbiased one? Conceptually it doesn't matter?,Knowledge, unbiased one,Mathematical_Related_Concept,1,neutral,en,test
I had to pause to figure out how he got the eigenvectors at the end. Plugging in Phi works but it wasn’t until I watched again that I noticed he was pointing to the lambda^2-lambda-1=0 relationship to reveal the vector.,Knowledge,eigenvectors,Mathematical_Related_Concept,1,neutral,en,test
"These lectures should be stored properly so that whenever aliens do come, they can learn linear algebra the right way.",Knowledge,linear algebra,Mathematical_Related_Concept,1,positive,en,test
"These lectures should be stored properly so that whenever aliens do come, they can learn linear algebra the right way.",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"So, the eigenvectors of a circular matrix are roots of unity -> Fourier matrix.  I've used Fourier Transform and DCT in image processing and found it amazing but mysterious: where did it come from?  Now I know.  I also never realized convolution is essentially polynomial multiplication... and circular convolution simply applies a modulus to the powers!  Mind expanding; thanks Prof Strang!",Experience, Prof Strang!,Instructor,2,positive,en,test
"So, the eigenvectors of a circular matrix are roots of unity -> Fourier matrix.  I've used Fourier Transform and DCT in image processing and found it amazing but mysterious: where did it come from?  Now I know.  I also never realized convolution is essentially polynomial multiplication... and circular convolution simply applies a modulus to the powers!  Mind expanding; thanks Prof Strang!",Knowledge,eigenvectors of a circular matrix ,Mathematical_Related_Concept,1,positive,en,test
"So, the eigenvectors of a circular matrix are roots of unity -> Fourier matrix.  I've used Fourier Transform and DCT in image processing and found it amazing but mysterious: where did it come from?  Now I know.  I also never realized convolution is essentially polynomial multiplication... and circular convolution simply applies a modulus to the powers!  Mind expanding; thanks Prof Strang!",Knowledge,Fourier Transform,Mathematical_Related_Concept,1,positive,en,test
"So, the eigenvectors of a circular matrix are roots of unity -> Fourier matrix.  I've used Fourier Transform and DCT in image processing and found it amazing but mysterious: where did it come from?  Now I know.  I also never realized convolution is essentially polynomial multiplication... and circular convolution simply applies a modulus to the powers!  Mind expanding; thanks Prof Strang!",Knowledge, DCT,Mathematical_Related_Concept,1,positive,en,test
"So, the eigenvectors of a circular matrix are roots of unity -> Fourier matrix.  I've used Fourier Transform and DCT in image processing and found it amazing but mysterious: where did it come from?  Now I know.  I also never realized convolution is essentially polynomial multiplication... and circular convolution simply applies a modulus to the powers!  Mind expanding; thanks Prof Strang!",Knowledge,convolution,Mathematical_Related_Concept,1,positive,en,test
"So, the eigenvectors of a circular matrix are roots of unity -> Fourier matrix.  I've used Fourier Transform and DCT in image processing and found it amazing but mysterious: where did it come from?  Now I know.  I also never realized convolution is essentially polynomial multiplication... and circular convolution simply applies a modulus to the powers!  Mind expanding; thanks Prof Strang!",Knowledge,polynomial multiplication,Mathematical_Related_Concept,1,positive,en,test
it feels great to be getting in on the ground floor of the singularity,Knowledge,ground floor of the singularity,Mathematical_Related_Concept,1,positive,en,test
"Thank you, Prof. Strang. You made the world a better place",Experience,Prof. Strang,Instructor,2,positive,en,test
"(1/3)*n^3, magically! hmm! But hey, it makes sense, that is a sum of all (n-x)^2, and as he assumed for all pivots it is a continues variable then the discrete sum of continues variables turns into integral and there you have it, 1/3n^3.",Knowledge,(1/3)*n^3,Mathematical_Related_Concept,1,positive,en,test
"(1/3)*n^3, magically! hmm! But hey, it makes sense, that is a sum of all (n-x)^2, and as he assumed for all pivots it is a continues variable then the discrete sum of continues variables turns into integral and there you have it, 1/3n^3.",Experience,NULL,Instructor,2,positive,en,test
Great interview! Thanks for all your lectures,Experience,interview,Instructor,2,positive,en,test
Great interview! Thanks for all your lectures,Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"Thank you Lord that I saw these lectures now. It's a shame that is late, but it happened none the less. God bless you Professor Strang",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"Thank you Lord that I saw these lectures now. It's a shame that is late, but it happened none the less. God bless you Professor Strang",Experience,Professor Strang,Instructor,2,positive,en,test
"If the rows of a matrix are dependent, does it mean that the columns must be dependent too?",Knowledge,rows of a matrix,Mathematical_Related_Concept,1,neutral,en,test
"If the rows of a matrix are dependent, does it mean that the columns must be dependent too?",Knowledge,columns,Mathematical_Related_Concept,1,neutral,en,test
"congratulations is a great class of calculus, I admire you so much; and some day I want visit to MIT.See you soonTeacher Jose Luis Benavides CepedaColombia",Curriculum,class of calculus,Course_General_Feedback,5,positive,en,test
"congratulations is a great class of calculus, I admire you so much; and some day I want visit to MIT.See you soonTeacher Jose Luis Benavides CepedaColombia",General,MIT,Other,13,neutral,en,test
"congratulations is a great class of calculus, I admire you so much; and some day I want visit to MIT.See you soonTeacher Jose Luis Benavides CepedaColombia",Experience,NULL,Instructor,2,positive,en,test
"What does he actually mean when he says ""it's inverse is going to be big"" .. he says it 2 times..  when talking about columns in bad condition and nearly singular matrix.. please help . And also, please tell what problems could a ""big"" inverse cause ?",Knowledge,inverse,Mathematical_Related_Concept,1,neutral,en,test
What's the justification for minimizing the square of the distance instead of the distance itself?,Knowledge,square of the distance,Mathematical_Related_Concept,1,negative,en,test
close packing order with density as a function of particle in 3 dimensional space is my forte. nice example,Knowledge,close packing order,Mathematical_Related_Concept,1,positive,en,test
"This is just amazing how clearly he explains the topics, big thanks to the professor.  I wonder which other courses he teaches at MIT that are available in OCW? Also I think the Prof. is an author of the stats book for this course which must be great as well so need to look into getting it!",Experience,professor,Instructor,2,positive,en,test
"This is just amazing how clearly he explains the topics, big thanks to the professor.  I wonder which other courses he teaches at MIT that are available in OCW? Also I think the Prof. is an author of the stats book for this course which must be great as well so need to look into getting it!",General,MIT,Other,13,positive,en,test
"This is just amazing how clearly he explains the topics, big thanks to the professor.  I wonder which other courses he teaches at MIT that are available in OCW? Also I think the Prof. is an author of the stats book for this course which must be great as well so need to look into getting it!",Teaching_Skill,stats book,Teaching_Setup,0,positive,en,test
"This is just amazing how clearly he explains the topics, big thanks to the professor.  I wonder which other courses he teaches at MIT that are available in OCW? Also I think the Prof. is an author of the stats book for this course which must be great as well so need to look into getting it!",Curriculum,course,Course_General_Feedback,5,positive,en,test
Do I need to know calculus for this ;(. I will learn that after and watch this again.,Knowledge,calculus for this,Mathematical_Related_Concept,1,negative,en,test
Do I need to know calculus for this ;(. I will learn that after and watch this again.,General,NULL,Other,13,neutral,en,test
"Thanks to the professor  for this lessons! In our country there is no way to understand in such an easy way such kind of lessonThank U again, keep uploading",Experience,professor,Instructor,2,positive,en,test
"Thanks to the professor  for this lessons! In our country there is no way to understand in such an easy way such kind of lessonThank U again, keep uploading",General,country,Other,13,negative,en,test
"Thanks to the professor  for this lessons! In our country there is no way to understand in such an easy way such kind of lessonThank U again, keep uploading",Curriculum,lessons,Course_General_Feedback,5,positive,en,test
"I can't continue the course anymore, the last 30 minutes of this lecture seems to be way too much for me. *after trying to understand the first 15 minutes of his last 30 minutes for an hour and I'm still confused. Appreciate your work Professor Strang. It's a great experience learning from you. Got this lecture bookmarked, I'll return to it one day",Teaching_Skill,course,Teaching_Setup,0,neutral,en,test
"I can't continue the course anymore, the last 30 minutes of this lecture seems to be way too much for me. *after trying to understand the first 15 minutes of his last 30 minutes for an hour and I'm still confused. Appreciate your work Professor Strang. It's a great experience learning from you. Got this lecture bookmarked, I'll return to it one day",Experience,Professor Strang,Instructor,2,positive,en,test
There is a difference of concepts between Lec1 and Lec2. Does anyone else feel the difference,Curriculum,Lec1,Course_General_Feedback,5,neutral,en,test
There is a difference of concepts between Lec1 and Lec2. Does anyone else feel the difference,Curriculum,Lec2,Course_General_Feedback,5,neutral,en,test
Why can't we solve 4 equations with 3 unknowns again? Considering people are still watching this in 2k18,Knowledge,equations,Mathematical_Related_Concept,1,neutral,en,test
Dose anyone know in which lecture he talked about Jacobian or Hessian matrix,Curriculum,lecture,Course_General_Feedback,5,neutral,en,test
Prof. G. S. is awesome,Experience,Prof. G. S.,Instructor,2,positive,en,test
This is the moment in time where I have to say thank you! In my opinion this lecture connects everything that happend until now beautifully and builds the foundation for solving most advanced engineering problems.,Curriculum,lecture,Course_General_Feedback,5,positive,en,test
This is the moment in time where I have to say thank you! In my opinion this lecture connects everything that happend until now beautifully and builds the foundation for solving most advanced engineering problems.,Experience,NULL,Instructor,2,positive,en,test
Did he ever define what a limit is ? where ?,Experience,NULL,Instructor,2,negative,en,test
DR. Strang thank  you for a another awesome lecture on Multiplying and Factoring Matrices in linear algebra. I really enjoy this part of linear algebra.,Experience,DR. Strang,Instructor,2,positive,en,test
DR. Strang thank  you for a another awesome lecture on Multiplying and Factoring Matrices in linear algebra. I really enjoy this part of linear algebra.,Curriculum,lecture,Course_General_Feedback,5,positive,en,test
DR. Strang thank  you for a another awesome lecture on Multiplying and Factoring Matrices in linear algebra. I really enjoy this part of linear algebra.,Knowledge,Multiplying and Factoring Matrices,Mathematical_Related_Concept,1,positive,en,test
This class was going so fast up until this lecture when it started crawling,Curriculum,class,Course_General_Feedback,5,neutral,en,test
"Thank you very much professor, l love you",Experience,professor,Instructor,2,positive,en,test
"whoooo!!, just lost in the wild. I have to watch it again.",Curriculum,NULL,Course_General_Feedback,5,neutral,en,test
"It is too easy ,in fact !",Knowledge,NULL,Mathematical_Related_Concept,1,neutral,en,test
"Takes me back to my student days to experience that brilliance of the art of Mathematics! The way teaching was meant to be. The difference now being the ""enjoyable aspect"" of Professor Strang's obvious devotion to the subject. Brilliantly presented lectures on often abstruse aspects, with an inbuilt system of ""creativity and innovation"" for students. Surely remarkable.",Curriculum,Mathematics,Course_General_Feedback,5,positive,en,test
"Takes me back to my student days to experience that brilliance of the art of Mathematics! The way teaching was meant to be. The difference now being the ""enjoyable aspect"" of Professor Strang's obvious devotion to the subject. Brilliantly presented lectures on often abstruse aspects, with an inbuilt system of ""creativity and innovation"" for students. Surely remarkable.",Experience,Professor Strang,Instructor,2,positive,en,test
"Takes me back to my student days to experience that brilliance of the art of Mathematics! The way teaching was meant to be. The difference now being the ""enjoyable aspect"" of Professor Strang's obvious devotion to the subject. Brilliantly presented lectures on often abstruse aspects, with an inbuilt system of ""creativity and innovation"" for students. Surely remarkable.",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
I learned this when I was 16-17 in school...dissapointing.,Curriculum,NULL,Course_General_Feedback,5,negative,en,test
"Fantastic, excellent lecture thank you.",Curriculum,lecture,Course_General_Feedback,5,positive,en,test
"Fantastic, excellent lecture thank you.",General,NULL,Other,13,positive,en,test
"""Maybe I wanted you to figure out yourself ""  He is funny",Experience,NULL,Instructor,2,positive,en,test
"@[USERNAME]Both, but He was Only Evaluating for the Component for Special.",Experience,He,Instructor,2,negative,en,test
thanks Gilbert. I am watching the lectures and learning a lot.,Experience,Gilbert,Instructor,2,positive,en,test
thanks Gilbert. I am watching the lectures and learning a lot.,Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"Now 549,213 people had attended your lecture, Mr.Strang",Experience,Mr.Strang,Instructor,2,positive,en,test
Is this the last lecture of the series? (Not like I’m gonna get a response lol),Curriculum,lecture of the series,Course_General_Feedback,5,neutral,en,test
We lived so long and we skipped the proof  39:40!!!!!!!,Knowledge,proof,Mathematical_Related_Concept,1,neutral,en,test
"I had horrible experiences with learning math in elementary school and since then, I've had a negative predisposition to it. This playlist is reversing that predisposition.",Curriculum,playlist,Course_General_Feedback,5,positive,en,test
"I had horrible experiences with learning math in elementary school and since then, I've had a negative predisposition to it. This playlist is reversing that predisposition.",Curriculum,math,Course_General_Feedback,5,neutral,en,test
how can i find rank of a matrix ?,Knowledge,rank of a matrix,Mathematical_Related_Concept,1,neutral,en,test
Is it just me who hears poof everytime he says proof,Experience,NULL,Instructor,2,negative,en,test
"This Lection was in 2007! here in 2022 i read in the back o tshirt of school boy ""CORONA"" (24:31)  hahah What a prophet he is.... ahead of his time!",Experience,NULL,Instructor,2,positive,en,test
thanks OCW :) for this wonderful series !!,Curriculum,series,Course_General_Feedback,5,positive,en,test
thanks OCW :) for this wonderful series !!,General,OCW,Other,13,positive,en,test
I WOULD LIKE TO THANK HIM FOR HIS CALCULS ON THE WEB.,Experience,HIM,Instructor,2,positive,en,test
"I wish he was doing my math review in Physics, my prof is terrible and I have to pass",Experience,NULL,Instructor,2,positive,en,test
"I wish he was doing my math review in Physics, my prof is terrible and I have to pass",Experience,prof,Instructor,2,negative,en,test
What if a number of pivots columns is not equal to a number of free columns - how can you build the matrix N in this case?,Knowledge,pivots columns,Mathematical_Related_Concept,1,neutral,en,test
What if a number of pivots columns is not equal to a number of free columns - how can you build the matrix N in this case?,Knowledge,free columns,Mathematical_Related_Concept,1,neutral,en,test
What if a number of pivots columns is not equal to a number of free columns - how can you build the matrix N in this case?,Knowledge,matrix N,Mathematical_Related_Concept,1,neutral,en,test
I love this lectures. I refresh my math knowledge with them. Thank you!,Curriculum,lectures,Course_General_Feedback,5,positive,en,test
that -2 at 9:00 killed me :(,Knowledge,-2 at 9:00,Mathematical_Related_Concept,1,negative,en,test
The lecturer looks like an old version of Nicholas Brody,Curriculum,lecturer,Course_General_Feedback,5,neutral,en,test
The lecturer looks like an old version of Nicholas Brody,General,Nicholas Brody,Other,13,neutral,en,test
could someone tell me at 33:33 how do we get [1000] for particular solution? im so confused. Thank you so much!,Knowledge,[1000],Mathematical_Related_Concept,1,neutral,en,test
"The facilities they provide and professors that they are hire are among the best in the world.  Those things are not cheap.They need donations to provide the free education.  This, the free education, costs them money to produce and host.Don't also forget that MIT went against the will of the rest of the top universities in being the first one to initially provide this free education.  They effectively coerced other top universities to do the same.  They are doing for the benefit of society.",Teaching_Skill,facilities,Teaching_Setup,0,positive,en,test
"The facilities they provide and professors that they are hire are among the best in the world.  Those things are not cheap.They need donations to provide the free education.  This, the free education, costs them money to produce and host.Don't also forget that MIT went against the will of the rest of the top universities in being the first one to initially provide this free education.  They effectively coerced other top universities to do the same.  They are doing for the benefit of society.",Experience,professors,Instructor,2,positive,en,test
"The facilities they provide and professors that they are hire are among the best in the world.  Those things are not cheap.They need donations to provide the free education.  This, the free education, costs them money to produce and host.Don't also forget that MIT went against the will of the rest of the top universities in being the first one to initially provide this free education.  They effectively coerced other top universities to do the same.  They are doing for the benefit of society.",Curriculum,education,Course_General_Feedback,5,positive,en,test
"The facilities they provide and professors that they are hire are among the best in the world.  Those things are not cheap.They need donations to provide the free education.  This, the free education, costs them money to produce and host.Don't also forget that MIT went against the will of the rest of the top universities in being the first one to initially provide this free education.  They effectively coerced other top universities to do the same.  They are doing for the benefit of society.",Curriculum,MIT,Course_General_Feedback,5,positive,en,test
So much comprehensive lecture I've ever seen!!!,Curriculum,lecture,Course_General_Feedback,5,positive,en,test
Some student's questions are quite retarded... the lecturer is awesome!,General,questions,Other,13,negative,en,test
Some student's questions are quite retarded... the lecturer is awesome!,Experience,lecturer,Instructor,2,positive,en,test
What the hell kind of multivariable calculus course is this? thats 3 full lectures on vectors and 1 so far on matrices...,Curriculum,multivariable calculus course,Course_General_Feedback,5,neutral,en,test
"This is the best explanation of the projection formula that I have ever seen. Prof. Strang not only provides a mathematical basis of the formula by deriving it, but also provides clear intuition and motivation. He also takes the time to go through the simpler case of projecting onto a line first, which allows building up the understanding of the content gradually. What a great lecture!",Experience,Prof. Strang,Instructor,2,positive,en,test
"This is the best explanation of the projection formula that I have ever seen. Prof. Strang not only provides a mathematical basis of the formula by deriving it, but also provides clear intuition and motivation. He also takes the time to go through the simpler case of projecting onto a line first, which allows building up the understanding of the content gradually. What a great lecture!",Knowledge,explanation,Mathematical_Related_Concept,1,positive,en,test
"Excellent class and excellent lecturer, i think that the guys didnt see the basis of linear algebra thats the reason that prof Auroux gave them an introduction of analitic geometry and elemental algebra, there are assignments that in Mexico are elemental at Facultad de Ingenieria UNAM: algebra(real numbers,  complex numbers, polynomials, ecuation systems and matrices), analytic geometry (polar curves, curves at space, vectorial algebra, surfaces), linear algebra (vectorial spaces, transformations, change of bases, function dependence; linear combinarions and theorems) obviously differential and integral calculus and finally in elemental maths vectorial calculus(multivariable calculus) that is linked to this, but prof Auroux resumed the basis in 2 hours thats awesome",Curriculum,class,Course_General_Feedback,5,positive,en,test
"Excellent class and excellent lecturer, i think that the guys didnt see the basis of linear algebra thats the reason that prof Auroux gave them an introduction of analitic geometry and elemental algebra, there are assignments that in Mexico are elemental at Facultad de Ingenieria UNAM: algebra(real numbers,  complex numbers, polynomials, ecuation systems and matrices), analytic geometry (polar curves, curves at space, vectorial algebra, surfaces), linear algebra (vectorial spaces, transformations, change of bases, function dependence; linear combinarions and theorems) obviously differential and integral calculus and finally in elemental maths vectorial calculus(multivariable calculus) that is linked to this, but prof Auroux resumed the basis in 2 hours thats awesome",Experience,lecturer,Instructor,2,positive,en,test
"Prof. Auroux, Thank you for these wonderful lectures",Experience,Prof. Auroux,Instructor,2,positive,en,test
"Prof. Auroux, Thank you for these wonderful lectures",Curriculum, lectures,Course_General_Feedback,5,positive,en,test
"at the end he says that the limit is equal ""1"" so how that equials to e^1 !? doesn't it supposed to be e^0 ?",Experience,NULL,Instructor,2,neutral,en,test
"basis of R^n spans the space of R^n, but at 43:46, the column space is R^3 and we had only 2 linearly independent vectors so how can it create a basis? because with only 2 vectors we cant span R^3.",Knowledge,R^n spans,Mathematical_Related_Concept,1,neutral,en,test
"basis of R^n spans the space of R^n, but at 43:46, the column space is R^3 and we had only 2 linearly independent vectors so how can it create a basis? because with only 2 vectors we cant span R^3.",Knowledge,column space,Mathematical_Related_Concept,1,neutral,en,test
"basis of R^n spans the space of R^n, but at 43:46, the column space is R^3 and we had only 2 linearly independent vectors so how can it create a basis? because with only 2 vectors we cant span R^3.",Knowledge, R^3 ,Mathematical_Related_Concept,1,neutral,en,test
"basis of R^n spans the space of R^n, but at 43:46, the column space is R^3 and we had only 2 linearly independent vectors so how can it create a basis? because with only 2 vectors we cant span R^3.",Knowledge, 2 linearly independent vectors ,Mathematical_Related_Concept,1,neutral,en,test
"basis of R^n spans the space of R^n, but at 43:46, the column space is R^3 and we had only 2 linearly independent vectors so how can it create a basis? because with only 2 vectors we cant span R^3.",Knowledge,span R^3.,Mathematical_Related_Concept,1,neutral,en,test
"basis of R^n spans the space of R^n, but at 43:46, the column space is R^3 and we had only 2 linearly independent vectors so how can it create a basis? because with only 2 vectors we cant span R^3.",Knowledge, 2 vectors,Mathematical_Related_Concept,1,neutral,en,test
didn't know that Jimmy Dore taught stats . . .,Experience,Jimmy Dore,Instructor,2,neutral,en,test
He is such an inspiration,Experience,NULL,Instructor,2,positive,en,test
"I am glad to see you again, Prof.",Experience,Prof,Instructor,2,positive,en,test
"My final course in college. Loved statistics and can be used in real life after college.  Level of significance 3.14, mode. mean  sample population chi square.  love it This professor seems really good at teaching and keeping the class fun",Experience,professor,Instructor,2,positive,en,test
"My final course in college. Loved statistics and can be used in real life after college.  Level of significance 3.14, mode. mean  sample population chi square.  love it This professor seems really good at teaching and keeping the class fun",Curriculum,class,Course_General_Feedback,5,positive,en,test
"My final course in college. Loved statistics and can be used in real life after college.  Level of significance 3.14, mode. mean  sample population chi square.  love it This professor seems really good at teaching and keeping the class fun",Knowledge,statistics,Mathematical_Related_Concept,1,neutral,en,test
"My final course in college. Loved statistics and can be used in real life after college.  Level of significance 3.14, mode. mean  sample population chi square.  love it This professor seems really good at teaching and keeping the class fun",Knowledge,Level of significance,Mathematical_Related_Concept,1,neutral,en,test
"My final course in college. Loved statistics and can be used in real life after college.  Level of significance 3.14, mode. mean  sample population chi square.  love it This professor seems really good at teaching and keeping the class fun",Knowledge,mean sample population chi square,Mathematical_Related_Concept,1,neutral,en,test
"My final course in college. Loved statistics and can be used in real life after college.  Level of significance 3.14, mode. mean  sample population chi square.  love it This professor seems really good at teaching and keeping the class fun",Knowledge,mode,Mathematical_Related_Concept,1,neutral,en,test
"Thanks, teacher , and MIT, it help me a lot to understand Linear Algebra",Knowledge, Linear Algebra,Mathematical_Related_Concept,1,positive,en,test
"This is amazingThank you MIT OCW team for all these incredible lectures being posted ... sending respects.. from Delhi, India",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"This is amazingThank you MIT OCW team for all these incredible lectures being posted ... sending respects.. from Delhi, India",General,MIT OCW team,Other,13,positive,en,test
this guy's chill i like him,Experience,NULL,Instructor,2,positive,en,test
25:10 it is NOT a toin coss,Curriculum,NULL,Course_General_Feedback,5,neutral,en,test
I wish I were as good at *anything* as this guy is at teaching.,Experience,NULL,Instructor,2,positive,en,test
worth spending time to see this wonderful video,Recommendation,video,Course_General_Feedback,14,positive,en,test
"Honestly I think there should be people moderating the comments section that delete those judgmental comments. The students have rights to learn in a safe environment. Asking “stupid” questions is an integral part of learning as much as making mistakes. It’s just sad to see students swallow their doubts bcs they worry about how they look in front of others.So if you know the answers to the questions, shut up and watch the video without being a judgmental jerk.",Teaching_Skill,comments section,Teaching_Setup,0,negative,en,test
"Honestly I think there should be people moderating the comments section that delete those judgmental comments. The students have rights to learn in a safe environment. Asking “stupid” questions is an integral part of learning as much as making mistakes. It’s just sad to see students swallow their doubts bcs they worry about how they look in front of others.So if you know the answers to the questions, shut up and watch the video without being a judgmental jerk.",General,environment,Other,13,positive,en,test
"""Take a breath. Okay the tape won't but the lecturer will "" Hilarious :D",Experience,lecturer,Instructor,2,positive,en,test
"""Take a breath. Okay the tape won't but the lecturer will "" Hilarious :D",Teaching_Skill,tape,Teaching_Setup,0,negative,en,test
This guy needs Walter Lewin's chalk to draw those dotted lines,Experience,NULL,Instructor,2,neutral,en,test
The white noise in the background is the most irritating part of these lectures. Does anyone know a way to denoise these videos? It's so difficult to focus because of this static noise.,Teaching_Skill,white noise,Teaching_Setup,0,negative,en,test
The white noise in the background is the most irritating part of these lectures. Does anyone know a way to denoise these videos? It's so difficult to focus because of this static noise.,Curriculum,lectures,Course_General_Feedback,5,negative,en,test
The white noise in the background is the most irritating part of these lectures. Does anyone know a way to denoise these videos? It's so difficult to focus because of this static noise.,Curriculum,videos,Course_General_Feedback,5,negative,en,test
The white noise in the background is the most irritating part of these lectures. Does anyone know a way to denoise these videos? It's so difficult to focus because of this static noise.,Teaching_Skill,noise,Teaching_Setup,0,negative,en,test
"""I ADD! 3 times row one to ... (light speed level quick glance) row two !"" This man is the GOAT of linear algebra teaching.",Experience,NULL,Instructor,2,positive,en,test
43:25 how did he do that...,Experience,NULL,Instructor,2,negative,en,test
I LOVE GILBERT STRANG SIR. I am in high school and love his lectures. All this is taught in a boring way in our class...but STRNG SIR maks this topic epic. Now I love linear algebra!! thanks a lot MIT for helping millions like me,Experience,GILBERT STRANG,Instructor,2,positive,en,test
how do you remember all those formulas? I am impressed.,Experience,NULL,Instructor,2,positive,en,test
how do you remember all those formulas? I am impressed.,Knowledge,formulas,Mathematical_Related_Concept,1,negative,en,test
"All matrices matter, no such thing as a good or a bad matrix :P",Knowledge,matrices,Mathematical_Related_Concept,1,neutral,en,test
"Prof.Strang: ""If you can tell me whats in that block , I'm gonna be quiet for the rest of the day"" Wow !!  This shows his passion. *Hats off* Sir ...",Experience,Prof.Strang,Instructor,2,positive,en,test
"I'm too dumb for MIT, but his lectures are so much simpler and easy to understand than my professor's.  #SJSU",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
"Well done Mr Gilbert, congratulations",Experience,Mr Gilbert,Instructor,2,positive,en,test
"Really,  we should say thanks to you, from the bottom of the heart.",Experience,NULL,Instructor,2,positive,en,test
"At 42:59, while deciding the height of rectangle in an interval with x varying from 0 to 1, shouldnt we add the height of rectangle above or below the x axis? Why did we subtract?",Knowledge,height of rectangle,Mathematical_Related_Concept,1,neutral,en,test
such a down to earth professor and speaks in such a friendly manner(Y),Experience,professor,Instructor,2,positive,en,test
Awesome simplicity. Wish I had him in college,Experience,NULL,Instructor,2,positive,en,test
he just keeps pushing the boundaries!!it's not that i don't understand but i never thought that u can use such tools this way!,Experience,NULL,Instructor,2,positive,en,test
"I've my linear algebra class early in the morning, and I never make it to the classwas frustrated to catch up all this stuff but watching these videos are helping me so muchSincerely thank professor Strang and this channel!",Curriculum,videos,Course_General_Feedback,5,positive,en,test
"I've my linear algebra class early in the morning, and I never make it to the classwas frustrated to catch up all this stuff but watching these videos are helping me so muchSincerely thank professor Strang and this channel!",Experience,professor Strang,Instructor,2,positive,en,test
"I've my linear algebra class early in the morning, and I never make it to the classwas frustrated to catch up all this stuff but watching these videos are helping me so muchSincerely thank professor Strang and this channel!",Curriculum,channel,Course_General_Feedback,5,positive,en,test
"I've my linear algebra class early in the morning, and I never make it to the classwas frustrated to catch up all this stuff but watching these videos are helping me so muchSincerely thank professor Strang and this channel!",General,linear algebra class,Other,13,negative,en,test
This lecturer is absolutely amazing.,Experience,lecturer,Instructor,2,positive,en,test
At 10:27 how are we calculating E21( elimination matrix)?,Knowledge,E21( elimination matrix),Mathematical_Related_Concept,1,neutral,en,test
"After passing  the linear algebra course, i was kind of disappointed no need  to see your lecture   again . but for data analysis u came again in a HD resolution. So glad to see you professor .",Experience,professor,Instructor,2,positive,en,test
"Thank you professor Strang for the excellent lectures. I think watching all of your lectures on youtube (of course if you are not enrolled at MIT, in that case you could register for 18.06) is THE best way to learn Linear Algebra!I particularly liked the way you explain using examples and always help us have the big picture, even when we are discussing something specific. You're a great teacher!",Experience,professor Strang,Instructor,2,positive,en,test
"Thank you professor Strang for the excellent lectures. I think watching all of your lectures on youtube (of course if you are not enrolled at MIT, in that case you could register for 18.06) is THE best way to learn Linear Algebra!I particularly liked the way you explain using examples and always help us have the big picture, even when we are discussing something specific. You're a great teacher!",Curriculum,lectures,Course_General_Feedback,5,positive,en,test
I paid a ton of money in college went there every day for several hours and learned nothing. And here i am learning free of cost from the comfort of home from the best professors in the world. Respect and love to professor strang.,General,college,Other,13,negative,en,test
I paid a ton of money in college went there every day for several hours and learned nothing. And here i am learning free of cost from the comfort of home from the best professors in the world. Respect and love to professor strang.,Experience,professor strang,Instructor,2,positive,en,test
I paid a ton of money in college went there every day for several hours and learned nothing. And here i am learning free of cost from the comfort of home from the best professors in the world. Respect and love to professor strang.,Experience,professors,Instructor,2,positive,en,test
I think the shape of the bowl will change when we add (x^T)b at 17:00 . Am I right???,Knowledge,(x^T)b ,Mathematical_Related_Concept,1,neutral,en,test
I think the shape of the bowl will change when we add (x^T)b at 17:00 . Am I right???,Knowledge,bowl,Mathematical_Related_Concept,1,neutral,en,test
what textbook did they use?,Teaching_Skill,textbook,Teaching_Setup,0,neutral,en,test
he ask ques to audience and answer himself  before they gave that and it is interesting point in his lecture . it seem like he teaches himself not  the audience .,Experience,he,Instructor,2,positive,en,test
